gap_nm,polarization_deg,lmax,Egap_real,Egap_imag,Egap_abs,Egap_phase_deg,relative_magnitude_change,phase_change_deg,convergence_status
2.5,60,6,2.0069339943472206,0.016761580898808665,2.007003988102843,0.47851375159820686,0.035041523462029184,0.010005787496396579,PENDING
2.5,60,7,2.0461213361693638,0.01729183121884422,2.0461944017503333,0.48419678051081405,0.01915283006050953,0.005683028912613963,PENDING
2.5,60,8,2.067517990299478,0.01759049087001351,2.0675928190968937,0.48746205532764264,0.010349434931732395,0.003265274816840247,PENDING
2.5,60,9,2.0790747600004993,0.017757329409657085,2.079150591087355,0.48935002798892435,0.005558891231835528,0.0018879726612794911,PENDING
2.5,60,10,2.0852907267334073,0.0178502654247581,2.0853671252266532,0.4904447516371788,0.0029810262490939992,0.0010947236482650169,PENDING
2.5,60,11,2.0886356844290885,0.01790205523306393,2.088712403815359,0.49107994287407275,0.0016015984692747264,0.0006351912368813828,PASS
2.5,90,1,-0.510266816905212,-0.007015572993789491,0.5103150425952662,-179.21229955536603,,,PENDING
2.5,90,2,-0.3492016552498234,-0.005598834118305735,0.3492465360926301,-179.08144169224985,0.46118855838821,0.13085786311617653,PENDING
2.5,90,3,-0.23431776164538842,-0.0046446742500497375,0.23436379076426064,-178.8644250279747,0.4901898239217615,0.21701666427514965,PENDING
2.5,90,4,-0.16520855857076389,-0.004099864675666428,0.16525942247081798,-178.57842268964356,0.41815690300893626,0.2860023383311443,PENDING
2.5,90,5,-0.12838034129060572,-0.0038255073614603635,0.12843732532431915,-178.29319205316227,0.2866931170788458,0.28523063648128755,PENDING
2.5,90,6,-0.11058728968445486,-0.0037030711008808883,0.1106492719150547,-178.08213856659253,0.16076069097788825,0.21105348656973888,PENDING
2.5,90,7,-0.10281913203475401,-0.003656415775144984,0.10288412554277218,-177.96332703105648,0.07547467922108458,0.11881153553605373,PENDING
2.5,90,8,-0.09985604511868429,-0.0036434476502278405,0.09992249225036705,-177.91037579464935,0.029639305682892973,0.05295123640712518,PENDING
2.5,90,9,-0.09898186232749895,-0.00364337439062001,0.09904889321325192,-177.8919796885839,0.008819876818151592,0.01839610606546671,PENDING
2.5,90,10,-0.09890515933445543,-0.0036469948581420862,0.09897237551190398,-177.88825185932012,0.0007731218024440871,0.00372782926376658,PENDING
2.5,90,11,-0.09906709773589295,-0.003650777670250441,0.09913434334987328,-177.8895158383042,0.0016338216655924524,0.0012639789840704907,PASS
